dates,AGUASCALIENTES,BAJA_CALIFORNIA,BAJA_CALIFORNIA_SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS,CHIHUAHUA,CDMX,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MEXICO,MICHOACAN,MORELOS,NAYARIT,NUEVO_LEON,OAXACA,PUEBLA,QUERETARO,QUINTANA_ROO,SAN_LUIS_POTOSI,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ,YUCATAN,ZACATECAS
2020-08-22,3.0,3.0,16.0,4.0,4.0,18.0,9.0,1.0,9.0,45,7.0,39.0,9.0,22.0,38.0,54.0,18.0,4.0,7.0,41.0,4.0,24.0,19.0,13.0,25.0,24.0,12.0,11.0,16.0,8.0,33.0,23.0
2020-08-23,2.0,2.0,13.0,7.0,5.0,14.0,7.0,1.0,6.0,51,5.0,25.0,6.0,21.0,41.0,75.0,19.0,5.0,4.0,30.0,10.0,19.0,8.0,17.0,17.0,17.0,10.0,10.0,20.0,4.0,25.0,19.0
2020-08-24,16.0,16.0,17.0,8.0,2.0,19.0,7.0,0.0,12.0,45,4.0,16.0,9.0,13.0,28.0,60.0,15.0,5.0,5.0,35.0,8.0,32.0,5.0,16.0,38.0,21.0,11.0,13.0,22.0,6.0,28.0,16.0
2020-08-25,7.0,7.0,11.0,10.0,3.0,15.0,11.0,3.0,8.0,56,9.0,25.0,12.0,30.0,33.0,55.0,13.0,7.0,9.0,31.0,5.0,27.0,12.0,11.0,27.0,20.0,10.0,7.0,17.0,3.0,32.0,21.0
2020-08-26,5.0,5.0,13.0,4.0,4.0,20.0,6.0,3.0,11.0,44,5.0,19.0,9.0,17.0,39.0,44.0,22.0,7.0,7.0,31.0,9.0,24.0,10.0,12.0,22.0,14.0,11.0,21.0,19.0,6.0,34.0,20.0
2020-08-27,11.0,11.0,11.0,4.0,1.0,16.0,7.0,3.0,12.0,37,8.0,26.0,7.0,14.0,27.0,64.0,15.0,5.0,9.0,23.0,4.0,27.0,7.0,8.0,22.0,15.0,7.0,18.0,17.0,5.0,31.0,23.0
2020-08-28,6.0,6.0,15.0,5.0,0.0,30.0,5.0,0.0,12.0,50,12.0,22.0,6.0,19.0,31.0,71.0,22.0,11.0,3.0,34.0,5.0,25.0,6.0,7.0,23.0,15.0,13.0,4.0,17.0,10.0,32.0,13.0
2020-08-29,4.0,4.0,9.0,8.0,2.0,15.0,7.0,2.0,6.0,52,9.0,22.0,15.0,19.0,28.0,62.0,23.0,3.0,9.0,35.0,9.0,24.0,13.0,7.0,15.0,18.0,6.0,14.0,19.0,9.0,26.0,9.0
2020-08-30,5.0,5.0,23.0,4.0,12.0,17.0,2.0,1.0,7.0,45,5.0,21.0,6.0,16.0,24.0,52.0,20.0,6.0,12.0,35.0,13.0,29.0,17.0,11.0,23.0,21.0,6.0,9.0,16.0,2.0,37.0,24.0
2020-08-31,10.0,10.0,15.0,10.0,3.0,29.0,7.0,0.0,13.0,47,6.0,30.0,4.0,16.0,28.0,53.0,18.0,6.0,4.0,43.0,6.0,35.0,11.0,7.0,18.0,17.0,11.0,11.0,19.0,5.0,36.0,18.0
2020-09-01,7.0,7.0,18.0,6.0,4.0,20.0,11.0,2.0,7.0,61,6.0,25.0,5.0,16.0,33.0,54.0,21.0,4.0,5.0,35.0,8.0,18.0,6.0,4.0,17.0,14.0,6.0,11.0,19.0,11.0,28.0,15.0
2020-09-02,13.0,13.0,17.0,11.0,3.0,21.0,4.0,0.0,4.0,51,7.0,20.0,6.0,15.0,31.0,58.0,14.0,8.0,5.0,35.0,3.0,24.0,7.0,8.0,31.0,11.0,8.0,4.0,12.0,4.0,28.0,19.0
2020-09-03,6.0,6.0,9.0,7.0,3.0,15.0,1.0,3.0,8.0,46,9.0,20.0,8.0,9.0,25.0,65.0,26.0,10.0,9.0,33.0,9.0,25.0,7.0,15.0,13.0,22.0,9.0,11.0,12.0,4.0,31.0,16.0
2020-09-04,8.0,8.0,13.0,3.0,3.0,18.0,8.0,2.0,14.0,52,5.0,25.0,5.0,13.0,27.0,45.0,19.0,5.0,10.0,33.0,8.0,25.0,11.0,8.0,15.0,15.0,13.0,10.0,10.0,5.0,30.0,10.0
2020-09-05,12.0,12.0,14.0,4.0,2.0,16.0,4.0,3.0,5.0,50,7.0,21.0,9.0,13.0,23.0,56.0,15.0,5.0,7.0,29.0,10.0,32.0,12.0,6.0,17.0,21.0,4.0,3.0,7.0,5.0,34.0,11.0
2020-09-06,7.0,7.0,7.0,3.0,1.0,13.0,6.0,0.0,11.0,50,5.0,15.0,4.0,17.0,45.0,72.0,19.0,4.0,3.0,24.0,8.0,23.0,6.0,6.0,18.0,13.0,10.0,8.0,16.0,4.0,20.0,12.0
2020-09-07,8.0,8.0,21.0,1.0,1.0,20.0,3.0,0.0,6.0,45,4.0,15.0,14.0,12.0,28.0,60.0,12.0,7.0,11.0,28.0,9.0,16.0,17.0,11.0,18.0,22.0,8.0,9.0,17.0,4.0,37.0,13.0
2020-09-08,9.0,9.0,11.0,9.0,2.0,16.0,7.0,0.0,4.0,41,9.0,11.0,2.0,12.0,39.0,45.0,16.0,2.0,6.0,34.0,8.0,30.0,7.0,5.0,22.0,8.0,6.0,5.0,17.0,4.0,25.0,8.0
2020-09-09,7.0,7.0,17.0,9.0,0.0,19.0,5.0,1.0,8.0,49,8.0,17.0,11.0,15.0,28.0,54.0,22.0,4.0,6.0,29.0,8.0,24.0,10.0,7.0,23.0,15.0,6.0,6.0,20.0,0.0,29.0,12.0
2020-09-10,2.0,2.0,9.0,4.0,1.0,14.0,5.0,0.0,13.0,49,4.0,17.0,7.0,9.0,28.0,52.0,22.0,4.0,2.0,35.0,9.0,17.0,14.0,7.0,10.0,21.0,10.0,5.0,20.0,1.0,34.0,10.0
2020-09-11,6.0,6.0,9.0,1.0,2.0,24.0,5.0,0.0,8.0,56,8.0,25.0,3.0,16.0,31.0,56.0,9.0,4.0,9.0,25.0,5.0,23.0,12.0,5.0,15.0,14.0,5.0,4.0,14.0,3.0,31.0,11.0
2020-09-12,6.0,6.0,12.0,3.0,2.0,19.0,6.0,3.0,10.0,51,6.0,21.0,15.0,13.0,24.0,62.0,20.0,4.0,7.0,29.0,6.0,18.0,7.0,9.0,10.0,19.0,3.0,8.0,21.0,4.0,37.0,4.0
2020-09-13,4.0,4.0,8.0,5.0,1.0,12.0,4.0,0.0,8.0,47,6.0,16.0,14.0,11.0,35.0,51.0,14.0,4.0,2.0,28.0,13.0,18.0,10.0,10.0,11.0,11.0,7.0,4.0,11.0,5.0,22.0,6.0
2020-09-14,9.0,9.0,18.0,3.0,2.0,20.0,8.0,1.0,9.0,47,8.0,20.0,6.0,10.0,34.0,45.0,25.0,2.0,9.0,36.0,6.0,19.0,11.0,6.0,14.0,9.0,5.0,6.0,17.0,2.0,31.0,9.0
2020-09-15,5.0,5.0,11.0,3.0,4.0,13.0,4.0,1.0,8.0,59,4.0,17.0,12.0,8.0,24.0,53.0,19.0,4.0,9.0,32.0,12.0,22.0,6.0,7.0,28.0,11.0,4.0,5.0,9.0,2.0,27.0,11.0
2020-09-16,7.0,7.0,11.0,1.0,1.0,10.0,5.0,1.0,6.0,40,13.0,12.0,7.0,11.0,35.0,71.0,24.0,5.0,6.0,25.0,10.0,8.0,6.0,6.0,13.0,19.0,5.0,8.0,12.0,4.0,26.0,7.0
2020-09-17,7.0,7.0,13.0,10.0,4.0,15.0,4.0,2.0,15.0,44,4.0,9.0,4.0,8.0,38.0,50.0,13.0,7.0,5.0,32.0,6.0,28.0,4.0,5.0,10.0,10.0,4.0,6.0,7.0,4.0,21.0,8.0
2020-09-18,8.0,8.0,12.0,3.0,3.0,7.0,2.0,0.0,9.0,45,3.0,10.0,5.0,14.0,33.0,56.0,9.0,5.0,1.0,24.0,7.0,15.0,7.0,9.0,14.0,10.0,3.0,4.0,6.0,5.0,28.0,9.0
2020-09-19,5.0,5.0,13.0,5.0,1.0,18.0,6.0,0.0,6.0,42,5.0,20.0,2.0,6.0,37.0,62.0,14.0,3.0,6.0,24.0,13.0,15.0,9.0,4.0,9.0,14.0,9.0,8.0,11.0,0.0,24.0,3.0
2020-09-20,8.0,8.0,11.0,3.0,2.0,14.0,4.0,2.0,16.0,35,3.0,26.0,7.0,11.0,27.0,68.0,19.0,6.0,6.0,25.0,7.0,17.0,4.0,8.0,18.0,17.0,8.0,3.0,9.0,1.0,22.0,9.0
2020-09-21,12.0,12.0,6.0,3.0,4.0,10.0,6.0,0.0,18.0,38,3.0,8.0,13.0,13.0,24.0,59.0,20.0,7.0,6.0,31.0,9.0,11.0,8.0,7.0,17.0,10.0,3.0,9.0,11.0,3.0,27.0,7.0
2020-09-22,6.0,6.0,11.0,3.0,2.0,19.0,7.0,0.0,13.0,49,3.0,21.0,7.0,9.0,27.0,63.0,9.0,6.0,5.0,26.0,9.0,17.0,11.0,8.0,16.0,19.0,5.0,4.0,12.0,3.0,26.0,7.0
2020-09-23,4.0,4.0,11.0,4.0,3.0,10.0,4.0,0.0,6.0,55,5.0,7.0,15.0,11.0,24.0,64.0,17.0,2.0,2.0,36.0,6.0,16.0,8.0,5.0,10.0,10.0,8.0,4.0,10.0,3.0,23.0,5.0
2020-09-24,7.0,7.0,20.0,2.0,0.0,13.0,7.0,0.0,13.0,45,5.0,9.0,8.0,13.0,19.0,58.0,13.0,9.0,8.0,22.0,4.0,18.0,7.0,4.0,14.0,15.0,10.0,8.0,10.0,5.0,33.0,5.0
2020-09-25,5.0,5.0,10.0,3.0,1.0,18.0,2.0,2.0,11.0,45,8.0,11.0,8.0,13.0,25.0,53.0,10.0,4.0,1.0,35.0,4.0,20.0,3.0,11.0,14.0,7.0,1.0,3.0,10.0,2.0,22.0,7.0
2020-09-26,3.0,3.0,5.0,2.0,1.0,10.0,4.0,3.0,7.0,48,7.0,12.0,15.0,10.0,31.0,49.0,22.0,4.0,7.0,35.0,6.0,17.0,3.0,10.0,17.0,7.0,7.0,3.0,11.0,0.0,15.0,7.0
2020-09-27,8.0,8.0,12.0,4.0,1.0,12.0,2.0,1.0,8.0,55,6.0,11.0,12.0,10.0,21.0,39.0,11.0,2.0,5.0,22.0,9.0,17.0,8.0,5.0,13.0,19.0,8.0,7.0,7.0,2.0,15.0,6.0
2020-09-28,10.0,10.0,11.0,4.0,2.0,16.0,3.0,0.0,11.0,40,4.0,7.0,8.0,16.0,28.0,54.0,17.0,2.0,4.0,29.0,3.0,19.0,9.0,7.0,7.0,10.0,5.0,10.0,8.0,3.0,17.0,3.0
2020-09-29,7.0,7.0,8.0,5.0,2.0,8.0,8.0,0.0,14.0,56,2.0,14.0,6.0,12.0,30.0,41.0,16.0,2.0,4.0,29.0,8.0,16.0,10.0,4.0,4.0,11.0,8.0,5.0,10.0,2.0,14.0,8.0
2020-09-30,5.0,5.0,12.0,2.0,0.0,10.0,7.0,0.0,9.0,42,5.0,14.0,9.0,14.0,17.0,49.0,9.0,6.0,6.0,27.0,10.0,18.0,11.0,6.0,11.0,7.0,7.0,3.0,4.0,3.0,17.0,4.0
2020-10-01,11.0,11.0,6.0,2.0,0.0,12.0,3.0,0.0,17.0,39,7.0,10.0,13.0,10.0,34.0,38.0,15.0,5.0,4.0,23.0,8.0,14.0,7.0,6.0,11.0,16.0,7.0,6.0,8.0,2.0,14.0,14.0
2020-10-02,1.0,1.0,7.0,0.0,1.0,7.0,5.0,0.0,17.0,53,6.0,15.0,10.0,10.0,30.0,56.0,11.0,6.0,6.0,32.0,9.0,9.0,8.0,6.0,9.0,11.0,6.0,4.0,7.0,4.0,11.0,6.0
2020-10-03,3.0,3.0,8.0,3.0,0.0,21.0,10.0,0.0,16.0,47,9.0,17.0,13.0,9.0,23.0,46.0,8.0,3.0,8.0,31.0,5.0,15.0,7.0,5.0,10.0,7.0,4.0,1.0,6.0,3.0,15.0,2.0
2020-10-04,8.0,8.0,7.0,5.0,1.0,7.0,6.0,1.0,7.0,46,3.0,12.0,5.0,10.0,16.0,59.0,15.0,4.0,4.0,25.0,8.0,17.0,6.0,2.0,9.0,6.0,6.0,6.0,10.0,2.0,21.0,6.0
2020-10-05,9.0,9.0,11.0,4.0,1.0,10.0,4.0,2.0,12.0,62,4.0,17.0,10.0,7.0,31.0,47.0,9.0,3.0,2.0,30.0,12.0,14.0,8.0,4.0,7.0,14.0,5.0,4.0,7.0,0.0,12.0,4.0
2020-10-06,5.0,5.0,12.0,2.0,1.0,10.0,8.0,3.0,19.0,49,2.0,11.0,8.0,12.0,21.0,46.0,13.0,4.0,2.0,29.0,7.0,15.0,5.0,7.0,4.0,15.0,4.0,4.0,9.0,3.0,17.0,10.0
2020-10-07,2.0,2.0,5.0,4.0,0.0,9.0,3.0,0.0,24.0,37,10.0,22.0,10.0,13.0,19.0,40.0,13.0,6.0,2.0,20.0,5.0,12.0,10.0,3.0,14.0,14.0,8.0,2.0,14.0,2.0,18.0,11.0
2020-10-08,7.0,7.0,8.0,4.0,1.0,12.0,4.0,1.0,19.0,45,5.0,11.0,14.0,12.0,29.0,51.0,7.0,5.0,1.0,28.0,4.0,13.0,8.0,1.0,14.0,11.0,1.0,3.0,12.0,3.0,14.0,8.0
2020-10-09,4.0,4.0,9.0,2.0,0.0,14.0,4.0,0.0,11.0,44,3.0,9.0,11.0,12.0,24.0,44.0,13.0,6.0,4.0,26.0,6.0,8.0,5.0,4.0,8.0,6.0,5.0,2.0,9.0,1.0,19.0,4.0
2020-10-10,6.0,6.0,8.0,2.0,0.0,12.0,5.0,0.0,22.0,52,4.0,10.0,10.0,10.0,24.0,63.0,13.0,5.0,1.0,27.0,11.0,11.0,3.0,8.0,18.0,13.0,7.0,3.0,5.0,2.0,16.0,5.0
2020-10-11,3.0,3.0,8.0,0.0,0.0,12.0,6.0,1.0,24.0,42,7.0,16.0,9.0,5.0,21.0,45.0,14.0,5.0,6.0,32.0,6.0,16.0,5.0,6.0,17.0,8.0,8.0,4.0,9.0,4.0,11.0,8.0
2020-10-12,8.0,8.0,16.0,2.0,0.0,18.0,9.0,1.0,39.0,51,10.0,6.0,12.0,6.0,30.0,60.0,10.0,8.0,4.0,29.0,10.0,7.0,8.0,4.0,12.0,9.0,6.0,2.0,9.0,3.0,20.0,7.0
2020-10-13,8.0,8.0,7.0,1.0,1.0,10.0,3.0,0.0,33.0,43,5.0,14.0,11.0,10.0,23.0,38.0,9.0,3.0,8.0,31.0,10.0,12.0,9.0,9.0,16.0,11.0,9.0,3.0,10.0,4.0,20.0,4.0
2020-10-14,3.0,3.0,12.0,4.0,0.0,19.0,2.0,0.0,42.0,47,6.0,13.0,6.0,11.0,27.0,49.0,19.0,4.0,2.0,22.0,8.0,7.0,5.0,0.0,12.0,2.0,6.0,1.0,10.0,2.0,20.0,1.0
2020-10-15,6.0,6.0,7.0,1.0,2.0,19.0,7.0,2.0,28.0,35,10.0,12.0,14.0,10.0,27.0,58.0,9.0,4.0,4.0,33.0,5.0,11.0,10.0,6.0,11.0,13.0,8.0,5.0,8.0,3.0,13.0,11.0
2020-10-16,3.0,3.0,12.0,3.0,0.0,15.0,7.0,0.0,38.0,41,7.0,9.0,7.0,13.0,27.0,51.0,12.0,4.0,4.0,25.0,4.0,15.0,5.0,6.0,10.0,7.0,4.0,5.0,7.0,2.0,9.0,4.0
2020-10-17,13.0,13.0,7.0,3.0,0.0,21.0,7.0,1.0,48.0,44,3.0,12.0,7.0,8.0,24.0,52.0,6.0,2.0,7.0,32.0,9.0,8.0,5.0,3.0,16.0,11.0,4.0,3.0,7.0,1.0,16.0,10.0
2020-10-18,5.0,5.0,11.0,2.0,1.0,17.0,6.0,1.0,47.0,52,13.0,10.0,10.0,10.0,22.0,44.0,19.0,4.0,2.0,27.0,10.0,14.0,5.0,4.0,6.0,9.0,7.0,4.0,8.0,3.0,18.0,3.0
2020-10-19,11.0,11.0,11.0,4.0,1.0,18.0,4.0,0.0,54.0,57,7.0,6.0,9.0,11.0,30.0,61.0,22.0,2.0,6.0,40.0,3.0,15.0,9.0,3.0,14.0,13.0,12.0,7.0,6.0,4.0,13.0,7.0
2020-10-20,11.0,11.0,11.0,0.0,1.0,22.0,4.0,0.0,50.0,46,11.0,15.0,3.0,12.0,28.0,49.0,10.0,1.0,3.0,42.0,12.0,16.0,7.0,3.0,19.0,14.0,4.0,5.0,9.0,5.0,15.0,5.0
2020-10-21,11.0,11.0,11.0,6.0,3.0,21.0,2.0,1.0,50.0,59,17.0,21.0,4.0,15.0,35.0,47.0,13.0,5.0,3.0,39.0,8.0,14.0,9.0,1.0,11.0,12.0,8.0,2.0,12.0,2.0,11.0,12.0
2020-10-22,11.0,11.0,9.0,1.0,1.0,22.0,5.0,0.0,45.0,42,7.0,16.0,6.0,9.0,39.0,65.0,10.0,10.0,5.0,38.0,7.0,18.0,12.0,2.0,19.0,11.0,10.0,2.0,9.0,4.0,11.0,8.0
2020-10-23,7.0,7.0,15.0,4.0,0.0,26.0,3.0,0.0,49.0,55,12.0,13.0,6.0,7.0,30.0,63.0,11.0,2.0,8.0,33.0,7.0,17.0,11.0,1.0,20.0,11.0,4.0,2.0,6.0,2.0,20.0,8.0
2020-10-24,10.0,10.0,8.0,2.0,0.0,25.0,7.0,0.0,69.0,42,14.0,14.0,6.0,6.0,34.0,56.0,16.0,7.0,3.0,20.0,7.0,10.0,7.0,7.0,16.0,7.0,10.0,2.0,11.0,3.0,7.0,6.0
2020-10-25,7.0,7.0,18.0,2.0,1.0,32.0,4.0,0.0,78.0,49,11.0,12.0,7.0,15.0,39.0,40.0,11.0,5.0,5.0,28.0,4.0,19.0,8.0,5.0,17.0,16.0,5.0,6.0,12.0,4.0,12.0,5.0
2020-10-26,3.0,3.0,16.0,4.0,0.0,35.0,4.0,0.0,62.0,52,17.0,15.0,6.0,17.0,25.0,66.0,14.0,5.0,3.0,35.0,5.0,17.0,7.0,8.0,11.0,11.0,15.0,1.0,11.0,2.0,13.0,8.0
2020-10-27,4.0,4.0,10.0,2.0,0.0,35.0,1.0,2.0,61.0,43,19.0,21.0,8.0,12.0,34.0,54.0,10.0,7.0,1.0,29.0,5.0,10.0,13.0,2.0,12.0,10.0,9.0,3.0,7.0,3.0,12.0,6.0
2020-10-28,5.0,5.0,14.0,0.0,2.0,21.0,2.0,0.0,76.0,61,18.0,18.0,6.0,7.0,36.0,49.0,12.0,3.0,3.0,38.0,3.0,13.0,8.0,1.0,16.0,12.0,10.0,2.0,11.0,1.0,16.0,9.0
2020-10-29,9.0,9.0,9.0,2.0,0.0,27.0,2.0,0.0,83.0,44,16.0,11.0,9.0,17.0,18.0,63.0,14.0,7.0,3.0,38.0,6.0,17.0,7.0,2.0,21.0,11.0,5.0,5.0,6.0,2.0,17.0,4.0
2020-10-30,7.0,7.0,8.0,3.0,1.0,30.0,3.0,0.0,70.0,45,20.0,14.0,5.0,12.0,27.0,60.0,8.0,4.0,5.0,39.0,7.0,14.0,6.0,1.0,15.0,14.0,9.0,2.0,9.0,2.0,11.0,7.0
2020-10-31,7.0,7.0,15.0,4.0,0.0,23.0,0.0,0.0,69.0,49,16.0,15.0,8.0,16.0,25.0,47.0,6.0,5.0,2.0,33.0,8.0,13.0,12.0,2.0,16.0,8.0,10.0,3.0,6.0,2.0,6.0,7.0
2020-11-01,6.0,6.0,22.0,2.0,0.0,29.0,2.0,0.0,68.0,58,12.0,14.0,12.0,13.0,34.0,53.0,7.0,2.0,2.0,27.0,2.0,15.0,6.0,3.0,11.0,18.0,8.0,0.0,6.0,2.0,8.0,4.0
2020-11-02,15.0,15.0,23.0,3.0,0.0,38.0,4.0,0.0,82.0,54,15.0,8.0,2.0,5.0,35.0,55.0,14.0,5.0,1.0,38.0,8.0,13.0,9.0,2.0,19.0,11.0,7.0,0.0,3.0,8.0,13.0,3.0
2020-11-03,13.0,13.0,10.0,3.0,0.0,25.0,4.0,2.0,91.0,43,16.0,21.0,8.0,19.0,40.0,51.0,11.0,5.0,0.0,29.0,8.0,10.0,7.0,1.0,15.0,6.0,9.0,2.0,5.0,2.0,8.0,11.0
2020-11-04,6.0,6.0,16.0,3.0,1.0,39.0,2.0,1.0,64.0,66,12.0,13.0,8.0,18.0,28.0,54.0,8.0,5.0,3.0,37.0,4.0,17.0,9.0,1.0,15.0,13.0,13.0,1.0,12.0,0.0,10.0,6.0
2020-11-05,11.0,11.0,18.0,2.0,0.0,47.0,5.0,0.0,78.0,60,18.0,12.0,5.0,10.0,24.0,60.0,8.0,8.0,2.0,43.0,4.0,19.0,12.0,2.0,12.0,12.0,6.0,0.0,7.0,2.0,14.0,3.0
2020-11-06,19.0,19.0,15.0,1.0,0.0,31.0,2.0,0.0,100.0,54,16.0,17.0,7.0,17.0,28.0,72.0,14.0,5.0,6.0,39.0,5.0,8.0,9.0,3.0,16.0,12.0,10.0,5.0,10.0,3.0,7.0,3.0
2020-11-07,12.0,12.0,10.0,2.0,0.0,25.0,2.0,2.0,83.0,56,22.0,19.0,8.0,12.0,24.0,66.0,8.0,1.0,2.0,27.0,6.0,15.0,5.0,0.0,15.0,8.0,7.0,1.0,7.0,1.0,11.0,3.0
2020-11-08,11.0,11.0,17.0,2.0,1.0,34.0,2.0,0.0,77.0,56,15.0,22.0,5.0,8.0,30.0,51.0,11.0,10.0,1.0,32.0,3.0,11.0,15.0,1.0,18.0,8.0,7.0,3.0,7.0,2.0,11.0,9.0
2020-11-09,10.0,10.0,13.0,1.0,2.0,53.0,2.0,0.0,76.0,56,13.0,24.0,7.0,8.0,35.0,77.0,10.0,5.0,1.0,25.0,10.0,8.0,13.0,2.0,17.0,9.0,9.0,0.0,5.0,0.0,13.0,6.0
2020-11-10,10.0,10.0,15.0,6.0,1.0,42.0,1.0,0.0,72.0,61,17.0,15.0,4.0,18.0,18.0,55.0,10.0,3.0,0.0,40.0,2.0,13.0,3.0,1.0,17.0,7.0,14.0,3.0,7.0,1.0,7.0,5.0
2020-11-11,13.0,13.0,14.0,4.0,0.0,27.0,3.0,0.0,70.0,52,20.0,20.0,6.0,14.0,32.0,73.0,10.0,4.0,3.0,30.0,9.0,10.0,10.0,1.0,17.0,14.0,14.0,1.0,15.0,0.0,9.0,3.0
2020-11-12,19.0,19.0,13.0,1.0,0.0,46.0,2.0,0.0,66.0,77,13.0,22.0,4.0,18.0,25.0,70.0,9.0,12.0,0.0,22.0,5.0,13.0,15.0,1.0,17.0,5.0,16.0,3.0,9.0,1.0,7.0,14.0
2020-11-13,11.0,11.0,16.0,4.0,1.0,47.0,2.0,2.0,66.0,69,11.0,18.0,3.0,10.0,23.0,70.0,10.0,7.0,4.0,25.0,7.0,12.0,10.0,0.0,19.0,11.0,13.0,0.0,9.0,1.0,15.0,5.0
2020-11-14,21.0,21.0,12.0,1.0,0.0,38.0,2.0,0.0,52.0,73,22.0,20.0,11.0,15.0,22.0,57.0,13.0,1.0,1.0,36.0,8.0,9.0,8.0,4.0,21.0,7.0,13.0,3.0,9.0,1.0,7.0,6.0
2020-11-15,23.0,23.0,15.0,3.0,0.0,32.0,1.0,0.0,64.0,64,25.0,24.0,4.0,15.0,24.0,60.0,7.0,6.0,0.0,29.0,11.0,18.0,15.0,3.0,8.0,5.0,18.0,3.0,10.0,0.0,12.0,1.0
2020-11-16,12.0,12.0,12.0,3.0,0.0,33.0,2.0,0.0,64.0,77,9.0,32.0,4.0,16.0,27.0,58.0,8.0,4.0,3.0,35.0,4.0,13.0,17.0,4.0,17.0,6.0,12.0,3.0,2.0,3.0,17.0,7.0
2020-11-17,12.0,12.0,14.0,1.0,1.0,41.0,0.0,1.0,79.0,66,13.0,33.0,7.0,10.0,31.0,68.0,7.0,9.0,1.0,34.0,12.0,11.0,14.0,2.0,27.0,6.0,20.0,0.0,8.0,2.0,18.0,5.0
2020-11-18,11.0,11.0,18.0,1.0,0.0,33.0,0.0,0.0,53.0,74,15.0,27.0,4.0,17.0,31.0,73.0,14.0,4.0,2.0,36.0,7.0,12.0,13.0,4.0,19.0,6.0,19.0,3.0,9.0,0.0,14.0,5.0
2020-11-19,9.0,9.0,30.0,2.0,0.0,33.0,2.0,0.0,46.0,71,14.0,25.0,8.0,19.0,21.0,67.0,8.0,1.0,1.0,28.0,5.0,16.0,13.0,2.0,15.0,9.0,14.0,1.0,6.0,1.0,11.0,8.0
2020-11-20,12.0,12.0,24.0,2.0,0.0,45.0,1.0,0.0,53.0,81,12.0,30.0,4.0,13.0,33.0,75.0,7.0,7.0,3.0,31.0,9.0,14.0,15.0,3.0,19.0,14.0,13.0,2.0,11.0,1.0,17.0,5.0
2020-11-21,20.0,20.0,22.0,1.0,0.0,38.0,2.0,0.0,55.0,70,19.0,29.0,4.0,16.0,27.0,87.0,8.0,2.0,5.0,29.0,3.0,15.0,19.0,4.0,14.0,11.0,16.0,0.0,10.0,0.0,9.0,6.0
2020-11-22,11.0,11.0,29.0,5.0,2.0,42.0,2.0,1.0,56.0,81,12.0,32.0,4.0,19.0,34.0,89.0,4.0,9.0,3.0,37.0,6.0,12.0,24.0,2.0,33.0,13.0,17.0,2.0,6.0,2.0,13.0,7.0
2020-11-23,11.0,11.0,29.0,1.0,3.0,36.0,1.0,0.0,35.0,91,17.0,42.0,1.0,19.0,32.0,60.0,9.0,3.0,2.0,25.0,5.0,18.0,11.0,4.0,19.0,15.0,24.0,0.0,6.0,2.0,13.0,8.0
2020-11-24,14.0,14.0,25.0,3.0,2.0,40.0,2.0,1.0,49.0,73,19.0,31.0,4.0,12.0,27.0,83.0,13.0,5.0,1.0,29.0,5.0,17.0,20.0,3.0,18.0,9.0,14.0,2.0,11.0,1.0,11.0,6.0
2020-11-25,12.0,12.0,21.0,4.0,0.0,32.0,1.0,2.0,35.0,86,20.0,34.0,4.0,15.0,28.0,84.0,9.0,1.0,1.0,26.0,15.0,16.0,12.0,5.0,9.0,10.0,19.0,5.0,6.0,3.0,15.0,5.0
2020-11-26,15.0,15.0,37.0,1.0,0.0,23.0,4.0,0.0,39.0,79,24.0,35.0,9.0,17.0,26.0,88.0,11.0,4.0,3.0,24.0,2.0,18.0,13.0,6.0,13.0,13.0,18.0,1.0,12.0,1.0,14.0,1.0
2020-11-27,8.0,8.0,29.0,0.0,0.0,44.0,2.0,0.0,44.0,89,18.0,39.0,2.0,25.0,31.0,95.0,9.0,3.0,2.0,28.0,6.0,22.0,16.0,3.0,20.0,10.0,26.0,6.0,11.0,1.0,15.0,5.0
2020-11-28,7.0,7.0,24.0,3.0,0.0,47.0,2.0,0.0,33.0,82,14.0,41.0,2.0,14.0,35.0,80.0,7.0,4.0,4.0,23.0,6.0,20.0,14.0,2.0,18.0,9.0,16.0,2.0,18.0,4.0,7.0,3.0
2020-11-29,18.0,18.0,32.0,0.0,1.0,45.0,0.0,0.0,38.0,70,16.0,42.0,9.0,17.0,29.0,90.0,12.0,4.0,1.0,28.0,4.0,12.0,9.0,3.0,21.0,14.0,15.0,2.0,8.0,1.0,12.0,2.0
2020-11-30,18.0,18.0,38.0,5.0,1.0,35.0,1.0,0.0,29.0,97,16.0,48.0,2.0,14.0,44.0,84.0,11.0,9.0,4.0,29.0,3.0,21.0,19.0,2.0,21.0,13.0,25.0,4.0,12.0,3.0,9.0,9.0
2020-12-01,24.0,24.0,39.0,4.0,0.0,32.0,1.0,0.0,37.0,115,18.0,48.0,5.0,15.0,34.0,87.0,10.0,13.0,1.0,27.0,4.0,9.0,17.0,4.0,14.0,12.0,23.0,3.0,12.0,3.0,13.0,13.0
2020-12-02,17.0,17.0,28.0,0.0,0.0,27.0,0.0,0.0,36.0,91,11.0,44.0,7.0,11.0,35.0,102.0,8.0,11.0,2.0,33.0,5.0,17.0,20.0,2.0,13.0,9.0,25.0,0.0,12.0,0.0,20.0,6.0
